,Unnamed: 0,sub,trial_num,trial_num_within_goal,current_state,decision,got_to_goal,got_to_goal_last,goal_switch,control_regressor,RT,eligible_decisions_accuracy,retrieved_cached,planning_depth,delayed_planning,choices,worry,optimally_delayed,optimally_control_choice,optimally_delayed_last,choice_numeric,choice_numeric_last,choices_numeric,interaction_won_and_metachoice,got_to_goal_retrieved_cached,MB_decision,optimal_metacontrol_choice,optimal_metacontrol_choice_accurate,over_planning,over_control,optimal_metacontrol_choice_last,points_from_choice,points_from_goal,trial_points,total_points,correct_control_action,meta_action,switch_order,goal_reachability
23819,23819,5thisExp_2024-06-24_19h50.40.283.csv,0.0,20,images/bowtie.png,3,1,1.0,0,1,-1.868856519613022,1,1,1,1,space,39,0,0,0,1,1.0,2,1,Won_Cached,1,0,0,0,0,0.0,100,400,700,25200,,1,1,1
23820,23820,5thisExp_2024-06-24_19h50.46.265.csv,-1.0,1,start,1,0,,1,0,3.1506483746573446,1,0,1,0,space,27,0,1,0,1,0.0,2,0,Won_Novel,2,1,0,0,-1,0.0,-100,0,-100,24300,0.5,1,1,1
23821,23821,5thisExp_2024-06-24_19h50.46.265.csv,-0.9491525423728814,2,start,1,1,0.0,1,0,1.1325627280376571,1,1,1,0,space,27,1,1,0,1,1.0,2,-1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23822,23822,5thisExp_2024-06-24_19h50.46.265.csv,-0.864406779661017,3,start,1,0,1.0,1,0,0.7395535533741011,1,1,1,0,space,27,0,1,1,1,1.0,2,1,Lost_Cached,2,1,0,0,-1,1.0,-100,0,-200,24300,1.0,1,1,1
23823,23823,5thisExp_2024-06-24_19h50.46.265.csv,-0.8305084745762712,4,start,1,0,0.0,1,0,1.6285932714738416,1,1,1,0,space,27,1,1,0,1,1.0,2,-1,Lost_Cached,2,1,0,0,-1,1.0,-100,0,-200,24300,0.0,1,1,1
23824,23824,5thisExp_2024-06-24_19h50.46.265.csv,-0.7966101694915254,5,start,1,0,0.0,1,0,0.9367989925055058,1,1,1,0,space,27,0,1,1,1,1.0,2,-1,Lost_Cached,2,1,0,0,-1,1.0,-100,0,-200,24300,1.0,1,1,1
23825,23825,5thisExp_2024-06-24_19h50.46.265.csv,-0.7627118644067796,6,start,1,1,0.0,1,0,0.5676406453202232,1,1,1,0,space,27,1,1,0,1,1.0,2,-1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23826,23826,5thisExp_2024-06-24_19h50.46.265.csv,-0.711864406779661,7,start,1,0,1.0,1,0,0.4536836803786387,1,1,1,0,space,27,0,1,1,1,1.0,2,1,Lost_Cached,2,1,0,0,-1,1.0,-100,0,-200,24300,1.0,1,1,1
23827,23827,5thisExp_2024-06-24_19h50.46.265.csv,-0.559322033898305,8,start,1,0,0.0,1,0,0.1516905132404324,1,1,1,0,space,27,0,1,0,1,1.0,2,-1,Lost_Cached,2,1,0,0,-1,1.0,-100,0,-200,24300,1.0,1,1,1
23828,23828,5thisExp_2024-06-24_19h50.46.265.csv,-0.4576271186440678,9,start,1,1,0.0,1,0,-0.2815674714519269,1,1,1,0,space,27,1,1,0,1,1.0,2,-1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23829,23829,5thisExp_2024-06-24_19h50.46.265.csv,-0.4406779661016949,10,start,1,1,1.0,0,0,-0.2752266311844351,1,1,1,0,space,27,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23830,23830,5thisExp_2024-06-24_19h50.46.265.csv,-0.3559322033898305,11,start,1,1,1.0,1,0,-0.5387108272555263,1,1,1,0,space,27,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23831,23831,5thisExp_2024-06-24_19h50.46.265.csv,-0.2711864406779661,12,start,1,1,1.0,1,0,-0.635822113940676,1,1,1,0,space,27,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23832,23832,5thisExp_2024-06-24_19h50.46.265.csv,-0.2542372881355932,13,start,1,1,1.0,0,0,-0.1997933027059945,1,1,1,0,space,27,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23833,23833,5thisExp_2024-06-24_19h50.46.265.csv,-0.2203389830508474,14,start,1,1,1.0,1,0,-0.4374202793497156,1,1,1,0,space,27,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23834,23834,5thisExp_2024-06-24_19h50.46.265.csv,-0.1864406779661017,15,start,1,1,1.0,1,0,-0.6620361855348926,1,1,1,0,space,27,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23835,23835,5thisExp_2024-06-24_19h50.46.265.csv,-0.1525423728813559,16,start,1,0,1.0,1,0,-0.4502010019495559,1,1,1,0,space,27,0,1,1,1,1.0,2,1,Lost_Cached,2,1,0,0,-1,1.0,-100,0,-300,24300,,1,1,1
23836,23836,5thisExp_2024-06-24_19h50.46.265.csv,-0.135593220338983,17,start,1,1,0.0,0,0,-0.1075852106799374,1,1,1,0,space,27,1,1,0,1,1.0,2,-1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23837,23837,5thisExp_2024-06-24_19h50.46.265.csv,-0.0508474576271186,18,start,1,0,1.0,1,0,-0.5922164619815047,1,1,1,0,space,27,0,1,1,1,1.0,2,1,Lost_Cached,2,1,0,0,-1,1.0,-100,0,-300,24300,,1,1,1
23838,23838,5thisExp_2024-06-24_19h50.46.265.csv,-0.0338983050847457,19,start,1,1,0.0,0,0,3.335637895072238,1,0,1,0,right,27,0,0,0,0,1.0,1,-1,Lost_Novel,2,0,0,0,1,1.0,0,400,500,24300,1.0,0,0,1
23839,23839,5thisExp_2024-06-24_19h50.46.265.csv,-0.0169491525423728,20,start,1,1,1.0,0,0,0.6315376989282541,1,0,1,0,space,27,1,1,0,1,0.0,2,0,Lost_Novel,2,1,1,0,-1,0.0,100,400,600,24300,1.0,1,1,1
23840,23840,5thisExp_2024-06-24_19h50.46.265.csv,-1.0,1,images/toothbrush.png,2,0,,1,0,2.46534149429316,1,0,1,0,right,27,0,0,1,0,0.0,1,0,Won_Novel,2,0,0,0,1,0.0,0,0,-100,24300,0.5,0,1,1
23841,23841,5thisExp_2024-06-24_19h50.46.265.csv,-0.9491525423728814,2,images/baby.png,2,1,,1,0,0.9461601654764328,1,0,1,0,space,27,1,1,0,1,0.0,2,0,Lost_Novel,2,1,1,0,-1,0.0,100,400,600,24300,1.0,1,1,1
23842,23842,5thisExp_2024-06-24_19h50.46.265.csv,-0.864406779661017,3,images/toothbrush.png,2,0,0.0,1,0,1.5586287113807775,1,1,1,0,right,27,0,0,1,0,0.0,1,0,Lost_Cached,2,0,0,0,1,1.0,0,0,-200,24300,1.0,0,1,1
23843,23843,5thisExp_2024-06-24_19h50.46.265.csv,-0.8305084745762712,4,images/baby.png,2,0,1.0,1,0,0.7698304053309031,1,1,1,0,space,27,1,1,0,1,1.0,2,1,Lost_Cached,2,1,0,0,-1,0.0,-100,0,-200,24300,0.0,1,1,1
23844,23844,5thisExp_2024-06-24_19h50.46.265.csv,-0.7966101694915254,5,images/toothbrush.png,2,0,0.0,1,0,1.973094428383464,1,1,1,0,right,27,0,0,1,0,0.0,1,0,Lost_Cached,2,0,0,0,1,1.0,0,0,-200,24300,1.0,0,1,1
23845,23845,5thisExp_2024-06-24_19h50.46.265.csv,-0.7627118644067796,6,images/baby.png,2,1,0.0,1,0,0.2397253109058876,1,1,1,0,space,27,1,1,0,1,1.0,2,-1,Won_Cached,2,1,1,0,-1,0.0,100,400,600,24300,1.0,1,1,1
23846,23846,5thisExp_2024-06-24_19h50.46.265.csv,-0.711864406779661,7,images/toothbrush.png,2,0,0.0,1,0,0.498348102254878,1,1,1,0,right,27,0,0,1,0,0.0,1,0,Lost_Cached,2,0,0,0,1,1.0,0,0,-200,24300,1.0,0,1,1
23847,23847,5thisExp_2024-06-24_19h50.46.265.csv,-0.559322033898305,8,images/toothbrush.png,2,0,0.0,1,0,1.4607290656050762,1,1,1,0,right,27,0,0,0,0,0.0,1,0,Lost_Cached,2,0,0,0,1,0.0,0,0,-200,24300,1.0,0,1,1
23848,23848,5thisExp_2024-06-24_19h50.46.265.csv,-0.4576271186440678,9,images/baby.png,2,1,1.0,1,0,0.1864795669426183,1,1,1,0,space,27,1,1,0,1,1.0,2,1,Won_Cached,2,1,1,0,-1,0.0,100,400,600,24300,1.0,1,1,1
23849,23849,5thisExp_2024-06-24_19h50.46.265.csv,-0.4406779661016949,10,images/toothbrush.png,2,1,0.0,0,0,0.3420282021918941,1,0,1,0,space,27,1,1,1,1,0.0,2,0,Lost_Novel,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23850,23850,5thisExp_2024-06-24_19h50.46.265.csv,-0.3559322033898305,11,images/toothbrush.png,2,1,1.0,1,0,0.3555743384946994,1,1,1,0,space,27,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23851,23851,5thisExp_2024-06-24_19h50.46.265.csv,-0.2711864406779661,12,images/toothbrush.png,2,1,1.0,1,0,0.1228369099590624,1,1,1,0,space,27,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23852,23852,5thisExp_2024-06-24_19h50.46.265.csv,-0.2542372881355932,13,images/baby.png,2,1,1.0,0,0,0.1015633154094412,1,1,1,0,space,27,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23853,23853,5thisExp_2024-06-24_19h50.46.265.csv,-0.2203389830508474,14,images/baby.png,2,1,1.0,1,0,-0.3588201002851205,1,1,1,0,space,27,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23854,23854,5thisExp_2024-06-24_19h50.46.265.csv,-0.1864406779661017,15,images/toothbrush.png,2,1,1.0,1,0,0.0794579213347155,1,1,1,0,space,27,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23855,23855,5thisExp_2024-06-24_19h50.46.265.csv,-0.1525423728813559,16,images/baby.png,2,0,1.0,1,0,0.0801042442416613,1,1,1,0,space,27,0,1,1,1,1.0,2,1,Lost_Cached,2,1,0,0,-1,1.0,-100,0,-300,24300,,1,1,1
23856,23856,5thisExp_2024-06-24_19h50.46.265.csv,-0.135593220338983,17,images/toothbrush.png,2,1,1.0,0,0,0.0395091330947124,1,1,1,0,space,27,1,1,0,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,24300,1.0,1,1,1
23857,23857,5thisExp_2024-06-24_19h50.46.265.csv,-0.0508474576271186,18,images/toothbrush.png,2,0,1.0,1,0,0.5697924015298403,1,1,1,0,space,27,0,1,1,1,1.0,2,1,Lost_Cached,2,1,0,0,-1,1.0,-100,0,-300,24300,,1,1,1
23858,23858,5thisExp_2024-06-24_19h50.46.265.csv,-0.0338983050847457,19,images/toothbrush.png,2,1,0.0,0,0,1.908045088018897,1,0,1,0,right,27,0,0,0,0,1.0,1,-1,Lost_Novel,2,0,0,0,1,1.0,0,400,500,24300,1.0,0,0,1
23859,23859,5thisExp_2024-06-24_19h50.46.265.csv,-0.0169491525423728,20,images/baby.png,2,1,0.0,0,0,0.8339086232681875,1,1,1,0,space,27,1,1,0,1,1.0,2,-1,Won_Cached,2,1,1,0,-1,0.0,100,400,600,24300,1.0,1,1,1
23860,23860,5thisExp_2024-06-24_19h50.46.265.csv,-1.0,1,images/backpack.png,3,0,,1,1,2.3804161259478915,1,0,1,1,right,27,0,1,1,0,0.0,1,0,Won_Novel,0,1,0,0,0,0.0,0,0,-100,24300,0.5,0,1,1
23861,23861,5thisExp_2024-06-24_19h50.46.265.csv,-0.9491525423728814,2,images/bowtie.png,3,1,,1,1,1.1681694453606584,1,0,1,1,right,27,1,1,0,0,0.0,1,0,Lost_Novel,1,1,1,0,0,1.0,0,400,600,24300,1.0,0,1,1
23862,23862,5thisExp_2024-06-24_19h50.46.265.csv,-0.864406779661017,3,images/backpack.png,3,0,0.0,1,1,1.9636377959361928,1,0,1,1,space,27,0,0,1,1,0.0,2,0,Won_Novel,0,0,0,0,0,1.0,-100,0,-200,24300,1.0,1,1,1
23863,23863,5thisExp_2024-06-24_19h50.46.265.csv,-0.8305084745762712,4,images/backpack.png,3,0,0.0,1,1,1.1639629799062392,1,0,1,1,right,27,1,1,0,0,1.0,1,-1,Won_Novel,0,1,0,0,0,0.0,0,0,-200,24300,0.0,0,1,1
23864,23864,5thisExp_2024-06-24_19h50.46.265.csv,-0.7966101694915254,5,images/backpack.png,3,0,0.0,1,1,0.4880277150899866,1,0,1,1,space,27,0,0,1,1,0.0,2,0,Won_Novel,0,0,0,0,0,1.0,-100,0,-200,24300,1.0,1,1,1
23865,23865,5thisExp_2024-06-24_19h50.46.265.csv,-0.7627118644067796,6,images/bowtie.png,3,1,1.0,1,1,0.8237367502635472,1,1,1,1,right,27,1,1,0,0,0.0,1,0,Won_Cached,1,1,1,0,0,0.0,0,400,600,24300,1.0,0,1,1
23866,23866,5thisExp_2024-06-24_19h50.46.265.csv,-0.711864406779661,7,images/backpack.png,3,0,0.0,1,1,0.4939642666905789,1,1,1,1,space,27,0,0,1,1,1.0,2,-1,Lost_Cached,0,0,0,0,0,1.0,-100,0,-200,24300,1.0,1,1,1
23867,23867,5thisExp_2024-06-24_19h50.46.265.csv,-0.559322033898305,8,images/backpack.png,3,0,0.0,1,1,0.2368097420780244,1,1,1,1,space,27,0,0,0,1,1.0,2,-1,Lost_Cached,0,0,0,0,0,0.0,-100,0,-200,24300,1.0,1,1,1
23868,23868,5thisExp_2024-06-24_19h50.46.265.csv,-0.4576271186440678,9,images/bowtie.png,3,1,1.0,1,1,1.2216850129245065,1,1,1,1,right,27,1,1,0,0,0.0,1,0,Won_Cached,1,1,1,0,0,0.0,0,400,600,24300,1.0,0,1,1
23869,23869,5thisExp_2024-06-24_19h50.46.265.csv,-0.4406779661016949,10,images/car.png,3,1,,0,1,0.9609581233693144,1,0,1,1,right,27,1,1,1,0,0.0,1,0,Lost_Novel,1,1,1,0,0,1.0,0,400,600,24300,1.0,0,1,1
23870,23870,5thisExp_2024-06-24_19h50.46.265.csv,-0.3559322033898305,11,images/car.png,3,1,1.0,1,1,0.4013901500661345,1,1,1,1,right,27,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,600,24300,1.0,0,1,1
23871,23871,5thisExp_2024-06-24_19h50.46.265.csv,-0.2711864406779661,12,images/car.png,3,1,1.0,1,1,1.0896724470986354,1,1,1,1,right,27,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,600,24300,1.0,0,1,1
23872,23872,5thisExp_2024-06-24_19h50.46.265.csv,-0.2542372881355932,13,images/bowtie.png,3,1,1.0,0,1,0.295203713850627,1,1,1,1,right,27,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,600,24300,1.0,0,1,1
23873,23873,5thisExp_2024-06-24_19h50.46.265.csv,-0.2203389830508474,14,images/bowtie.png,3,1,1.0,1,1,0.3505864465981749,1,1,1,1,right,27,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,600,24300,1.0,0,1,1
23874,23874,5thisExp_2024-06-24_19h50.46.265.csv,-0.1864406779661017,15,images/car.png,3,1,1.0,1,1,0.4397377020502606,1,1,1,1,right,27,1,1,1,0,0.0,1,0,Won_Cached,1,1,1,0,0,1.0,0,400,600,24300,1.0,0,1,1
23875,23875,5thisExp_2024-06-24_19h50.46.265.csv,-0.1525423728813559,16,images/bowtie.png,3,0,1.0,1,1,0.4408322519454557,1,0,1,1,space,27,0,0,1,1,0.0,2,0,Won_Novel,1,0,0,0,0,1.0,-100,0,-300,24300,,1,1,1
23876,23876,5thisExp_2024-06-24_19h50.46.265.csv,-0.135593220338983,17,images/backpack.png,3,1,0.0,0,1,1.032828548122107,1,0,1,1,left,27,1,1,0,0,1.0,0,-1,Lost_Novel,0,1,1,0,0,0.0,0,400,600,24300,1.0,0,1,1
23877,23877,5thisExp_2024-06-24_19h50.46.265.csv,-0.0508474576271186,18,images/backpack.png,3,0,1.0,1,1,0.2785404145344974,1,0,1,1,space,27,0,0,1,1,0.0,2,0,Won_Novel,0,0,0,0,0,1.0,-100,0,-300,24300,,1,1,1
23878,23878,5thisExp_2024-06-24_19h50.46.265.csv,-0.0338983050847457,19,images/backpack.png,3,1,0.0,0,1,0.6414853972360535,1,1,1,1,space,27,0,0,0,1,1.0,2,-1,Won_Cached,0,0,0,0,0,0.0,100,400,500,24300,1.0,1,0,1
23879,23879,5thisExp_2024-06-24_19h50.46.265.csv,-0.0169491525423728,20,images/bowtie.png,3,1,0.0,0,1,0.2934901727347573,1,0,1,1,right,27,1,1,0,0,1.0,1,-1,Lost_Novel,1,1,1,0,0,0.0,0,400,600,24300,1.0,0,1,1
23880,23880,5thisExp_2024-06-24_19h50.50.217.csv,-0.9152542372881356,1,start,1,1,,1,0,1.5547705110917922,1,0,1,0,space,32,1,1,0,1,0.0,2,0,Lost_Novel,2,1,1,0,-1,0.0,100,400,600,87300,1.0,1,1,1
23881,23881,5thisExp_2024-06-24_19h50.50.217.csv,-0.8305084745762712,2,start,1,1,1.0,1,0,1.9120578572500888,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23882,23882,5thisExp_2024-06-24_19h50.50.217.csv,-0.7966101694915254,3,start,1,1,1.0,1,0,1.2717249063767546,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23883,23883,5thisExp_2024-06-24_19h50.50.217.csv,-0.7288135593220338,4,start,1,1,1.0,1,0,1.856766630536665,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23884,23884,5thisExp_2024-06-24_19h50.50.217.csv,-0.6779661016949152,5,start,1,1,1.0,1,0,2.8716984926305438,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23885,23885,5thisExp_2024-06-24_19h50.50.217.csv,-0.6610169491525424,6,start,1,1,1.0,0,0,0.8891250638013855,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23886,23886,5thisExp_2024-06-24_19h50.50.217.csv,-0.6440677966101694,7,start,1,1,1.0,0,0,0.521171915820135,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23887,23887,5thisExp_2024-06-24_19h50.50.217.csv,-0.559322033898305,8,start,1,1,1.0,1,0,0.3357576956833441,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23888,23888,5thisExp_2024-06-24_19h50.50.217.csv,-0.5254237288135594,9,start,1,1,1.0,1,0,0.9932517730102834,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23889,23889,5thisExp_2024-06-24_19h50.50.217.csv,-0.4745762711864407,10,start,1,1,1.0,1,0,0.520577915208669,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23890,23890,5thisExp_2024-06-24_19h50.50.217.csv,-0.4406779661016949,11,start,1,1,1.0,1,0,0.789820067820206,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23891,23891,5thisExp_2024-06-24_19h50.50.217.csv,-0.3898305084745763,12,start,1,1,1.0,1,0,0.223943231484774,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23892,23892,5thisExp_2024-06-24_19h50.50.217.csv,-0.3559322033898305,13,start,1,1,1.0,1,0,0.6184236343640089,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23893,23893,5thisExp_2024-06-24_19h50.50.217.csv,-0.3220338983050847,14,start,1,1,1.0,1,0,0.0516432331518383,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23894,23894,5thisExp_2024-06-24_19h50.50.217.csv,-0.288135593220339,15,start,1,1,1.0,1,0,0.7719583609842352,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23895,23895,5thisExp_2024-06-24_19h50.50.217.csv,-0.2033898305084746,16,start,1,1,1.0,1,0,1.07636667972079,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23896,23896,5thisExp_2024-06-24_19h50.50.217.csv,-0.0847457627118644,17,start,1,1,1.0,1,0,0.5709795465857378,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23897,23897,5thisExp_2024-06-24_19h50.50.217.csv,-0.0338983050847457,18,start,1,1,1.0,1,0,0.6931471805599453,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23898,23898,5thisExp_2024-06-24_19h50.50.217.csv,-0.0169491525423728,19,start,1,1,1.0,0,0,0.0806579030174545,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23899,23899,5thisExp_2024-06-24_19h50.50.217.csv,0.0,20,start,1,1,1.0,0,0,0.5104255437446509,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23900,23900,5thisExp_2024-06-24_19h50.50.217.csv,-0.9152542372881356,1,images/baby.png,2,1,,1,0,0.6059539688575679,1,0,1,0,space,32,1,1,1,1,0.0,2,0,Lost_Novel,2,1,1,0,-1,0.0,100,400,600,87300,1.0,1,1,1
23901,23901,5thisExp_2024-06-24_19h50.50.217.csv,-0.8305084745762712,2,images/toothbrush.png,2,1,,1,0,1.6834315923424268,1,0,1,0,space,32,1,1,1,1,0.0,2,0,Lost_Novel,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23902,23902,5thisExp_2024-06-24_19h50.50.217.csv,-0.7966101694915254,3,images/baby.png,2,1,1.0,1,0,-0.3812604194113469,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23903,23903,5thisExp_2024-06-24_19h50.50.217.csv,-0.7288135593220338,4,images/toothbrush.png,2,1,1.0,1,0,0.4291816347254804,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23904,23904,5thisExp_2024-06-24_19h50.50.217.csv,-0.6779661016949152,5,images/toothbrush.png,2,1,1.0,1,0,-0.7592869830644903,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23905,23905,5thisExp_2024-06-24_19h50.50.217.csv,-0.6610169491525424,6,images/toothbrush.png,2,1,1.0,0,0,0.017839918128331,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23906,23906,5thisExp_2024-06-24_19h50.50.217.csv,-0.6440677966101694,7,images/baby.png,2,1,1.0,0,0,-0.8370175509796473,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23907,23907,5thisExp_2024-06-24_19h50.50.217.csv,-0.559322033898305,8,images/baby.png,2,1,1.0,1,0,-0.4246479275249383,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23908,23908,5thisExp_2024-06-24_19h50.50.217.csv,-0.5254237288135594,9,images/baby.png,2,1,1.0,1,0,-0.7256703722655053,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23909,23909,5thisExp_2024-06-24_19h50.50.217.csv,-0.4745762711864407,10,images/toothbrush.png,2,1,1.0,1,0,-0.7423374247507171,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23910,23910,5thisExp_2024-06-24_19h50.50.217.csv,-0.4406779661016949,11,images/toothbrush.png,2,1,1.0,1,0,0.427226599889677,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23911,23911,5thisExp_2024-06-24_19h50.50.217.csv,-0.3898305084745763,12,images/toothbrush.png,2,1,1.0,1,0,-0.7360546815712219,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23912,23912,5thisExp_2024-06-24_19h50.50.217.csv,-0.3559322033898305,13,images/baby.png,2,1,1.0,1,0,-0.5108256237659907,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23913,23913,5thisExp_2024-06-24_19h50.50.217.csv,-0.3220338983050847,14,images/toothbrush.png,2,1,1.0,1,0,0.1248689820458692,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23914,23914,5thisExp_2024-06-24_19h50.50.217.csv,-0.288135593220339,15,images/toothbrush.png,2,1,1.0,1,0,-0.6217571844732723,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23915,23915,5thisExp_2024-06-24_19h50.50.217.csv,-0.2033898305084746,16,images/baby.png,2,1,1.0,1,0,-0.7614260213132397,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23916,23916,5thisExp_2024-06-24_19h50.50.217.csv,-0.0847457627118644,17,images/baby.png,2,1,1.0,1,0,-0.0130852395486554,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
23917,23917,5thisExp_2024-06-24_19h50.50.217.csv,-0.0338983050847457,18,images/baby.png,2,1,1.0,1,0,-0.959720289801491,1,1,1,0,space,32,1,1,1,1,1.0,2,1,Won_Cached,2,1,1,0,-1,1.0,100,400,600,87300,1.0,1,1,1
